code,name,industry,area,pe,20162,20163,20164,20171,20172
600532,宏达矿业,普钢,上海,0.0,-4.0,-4.02,6.2,-0.01,-1.32
002098,浔兴股份,服饰,福建,42.44,,8.03,10.94,0.68,
600822,上海物贸,商贸代理,上海,243.69,,4.12,3.65,2.15,
002135,东南网架,建筑施工,浙江,56.76,1.5,1.71,,1.33,
002047,宝鹰股份,装修装饰,深圳,30.06,7.16,10.07,,,6.83
000681,视觉中国,互联网,江苏,66.84,,,9.81,1.23,
600566,济川药业,中成药,湖北,25.11,15.67,22.79,,,15.61
002568,百润股份,红黄药酒,上海,80.8,-15.68,-11.06,-15.93,1.27,4.77
600963,岳阳林纸,造纸,湖南,77.4,0.26,0.35,,0.28,1.35
300633,开立医疗,医疗保健,深圳,65.18,5.71,8.9,20.31,1.39,9.02
600639,浦东金桥,园区开发,上海,27.03,,5.34,6.95,2.31,4.24
600273,嘉化能源,化工原料,浙江,14.47,10.83,,20.0,5.83,11.02
300016,北陆药业,中成药,北京,33.5,,8.41,,2.89,
600647,同达创业,综合类,上海,121.62,24.42,24.07,25.32,,3.61
600326,西藏天路,建筑施工,西藏,25.45,,7.62,11.09,1.32,8.1
300160,秀强股份,玻璃,江苏,23.0,6.24,7.45,10.17,,8.86
600028,XD中国石,石油加工,北京,13.03,2.81,,6.68,2.31,3.79
002748,世龙实业,化工原料,江西,20.64,3.76,7.21,10.53,6.05,
300477,合纵科技,电气设备,北京,118.93,4.02,,,-1.43,3.75
600833,第一医药,医药商业,上海,78.67,3.18,5.5,6.12,,3.36
002216,三全食品,食品,河南,48.23,,3.57,2.09,1.38,
600345,长江通信,通信设备,湖北,18.85,2.0,4.11,4.99,,8.82
000713,丰乐种业,种植业,安徽,0.0,-0.31,-5.88,1.55,-0.42,-1.73
300265,通光线缆,电气设备,江苏,45.49,7.76,10.04,13.7,1.28,4.37
002516,旷达科技,纺织,江苏,24.93,5.93,10.87,,,
002813,路畅科技,汽车配件,深圳,148.1,5.7,6.0,8.09,,2.56
002853,皮阿诺,家居用品,广东,106.98,5.08,,25.75,2.13,5.59
300337,银邦股份,铝,江苏,166.49,0.15,,0.48,,
600881,亚泰集团,水泥,吉林,127.02,0.44,,1.31,-1.74,
300099,精准信息,电器仪表,山东,431.17,0.29,-0.57,3.19,,0.38
002294,信立泰,化学制药,深圳,21.7,,,28.68,,13.33
600094,大名城,区域地产,上海,31.66,6.78,,,2.6,2.8
300071,华谊嘉信,广告包装,北京,75.28,,,,1.82,3.04
002290,中科新材,家用电器,江苏,65.01,2.35,3.24,3.01,,
600875,东方电气,电气设备,四川,33.31,-1.49,-4.73,-8.07,0.72,1.77
600755,厦门国贸,商贸代理,福建,11.32,7.16,,11.76,,6.8
600298,安琪酵母,食品,湖北,23.59,8.28,12.01,16.47,6.34,12.01
600736,苏州高新,园区开发,江苏,18.42,5.22,5.79,6.05,1.91,
300491,通合科技,电气设备,河北,0.0,4.73,6.85,10.26,-0.43,-1.54
600635,大众公用,供气供热,上海,38.37,5.38,,9.47,1.73,2.82
600811,东方集团,综合类,黑龙江,24.1,3.73,3.53,4.91,,2.06
002610,爱康科技,电气设备,江苏,114.77,,,,0.17,0.9
600421,仰帆控股,机械基件,湖北,0.0,-17.2,,,,nan
600031,三一重工,工程机械,湖南,25.43,0.59,0.75,0.89,3.22,
002458,益生股份,农业综合,山东,0.0,28.65,46.24,49.32,0.23,-8.47
002333,罗普斯金,铝,江苏,0.0,9.47,,9.32,-0.69,
601216,君正集团,化工原料,内蒙,23.32,5.02,7.8,12.21,3.83,6.54
600463,空港股份,园区开发,北京,36.89,1.54,1.8,2.02,,4.36
000885,同力水泥,水泥,河南,39.68,,0.1,1.93,0.01,5.02
600177,雅戈尔,服饰,浙江,8.88,14.2,14.13,16.68,5.51,
000526,*ST紫学,文教休闲,福建,16.86,,-28.45,-103.41,17.9,
300269,联建光电,半导体,深圳,33.04,4.1,6.36,9.15,1.36,3.41
001979,招商蛇口,全国地产,深圳,22.66,,11.55,19.04,3.69,
000735,罗 牛 山,农业综合,海南,32.89,0.8,,2.68,2.48,
000014,沙河股份,全国地产,深圳,443.6,-1.48,-2.39,,,0.54
601002,晋亿实业,机械基件,浙江,47.88,0.94,1.95,3.12,,3.47
600614,鹏起科技,综合类,上海,52.74,2.71,4.23,2.0,1.72,4.36
600982,宁波热电,供气供热,浙江,29.15,1.56,2.13,3.46,1.48,2.96
601117,中国化学,建筑施工,北京,21.5,,,,,
600478,科力远,元器件,湖南,0.0,-4.38,-8.27,-15.19,-2.53,
002633,申科股份,机械基件,浙江,0.0,-2.23,,-4.87,-0.19,-0.45
002044,美年健康,医疗保健,江苏,725.06,-0.74,3.09,10.63,,0.86
002845,同兴达,元器件,深圳,59.48,5.87,10.39,,6.49,
000987,越秀金控,多元金融,广东,52.39,3.08,,6.33,1.44,
600515,海航基础,百货,海南,26.83,1.0,,5.04,9.85,3.09
600165,新日恒力,钢加工,宁夏,0.0,,-8.81,-21.89,0.2,
600895,张江高科,园区开发,上海,41.95,3.79,5.03,9.18,,
600599,熊猫金控,多元金融,湖南,208.98,-1.79,,2.93,1.34,
000881,中广核技,综合类,辽宁,60.03,0.05,,,,2.8
601012,隆基股份,半导体,陕西,22.69,,17.86,21.77,4.26,11.57
002072,凯瑞德,纺织,山东,976.74,37.07,33.41,,-2.97,2.81
601198,东兴证券,证券,北京,45.5,5.57,8.03,9.15,1.63,3.02
002380,科远股份,电气设备,江苏,50.76,2.59,3.29,4.84,0.35,2.48
600575,皖江物流,水运,安徽,47.03,,,10.48,,2.32
000553,沙隆达Ａ,农药化肥,湖北,98.0,0.8,,-3.63,2.89,8.09
000818,方大化工,化工原料,辽宁,65.01,0.5,1.95,,1.28,2.65
000558,莱茵体育,文教休闲,浙江,305.86,1.79,1.63,1.95,0.7,1.11
002502,骅威文化,影视音像,广东,25.82,,4.95,9.28,,4.72
002118,紫鑫药业,中成药,吉林,39.75,0.81,,,0.94,2.9
600712,南宁百货,百货,广西,0.0,-0.47,-1.39,-3.16,-0.02,-1.18
000157,中联重科,工程机械,湖南,15.36,-2.13,,-2.44,,3.02
002726,龙大肉食,食品,山东,32.16,8.3,,13.98,4.28,7.27
002084,海鸥卫浴,家居用品,广东,51.96,2.07,5.51,,1.38,3.32
600893,航发动力,航空,陕西,193.15,,1.99,5.82,-0.58,
002477,雏鹰农牧,农业综合,河南,15.32,9.83,14.88,18.0,,8.58
002175,东方网络,电器仪表,广西,82.99,1.91,,4.69,,3.43
000897,津滨发展,区域地产,天津,0.0,1.95,,3.69,-0.72,-3.01
600693,东百集团,百货,福建,53.56,0.56,0.45,5.42,1.57,4.76
600278,东方创业,商贸代理,上海,43.41,2.53,,5.05,1.28,2.34
000586,汇源通信,通信设备,四川,0.0,0.29,1.15,1.29,-1.11,
002183,怡 亚 通,仓储物流,深圳,28.13,,,,3.32,5.79
300569,天能重工,专用机械,山东,51.86,15.83,21.38,21.69,2.0,3.09
601166,兴业银行,银行,福建,5.7,9.46,14.11,17.28,4.7,
300110,华仁药业,化学制药,山东,626.07,0.21,0.98,1.65,,0.55
002230,科大讯飞,软件服务,安徽,361.08,3.97,4.31,7.5,1.03,1.44
600545,新疆城建,建筑施工,新疆,0.0,,-11.0,-11.62,-1.78,-1.03
002484,江海股份,元器件,江苏,49.48,3.55,5.39,7.01,,2.92
000150,宜华健康,医疗保健,广东,60.43,36.03,36.84,36.35,,4.23
000997,新 大 陆,软件服务,福建,25.66,10.08,15.51,18.77,,16.11
600551,时代出版,出版业,安徽,24.56,5.47,6.99,8.65,,3.01
600029,南方航空,空运,广东,15.47,7.71,,12.28,,6.2
300628,亿联网络,通信设备,福建,36.68,37.2,,71.36,16.14,
600777,新潮能源,综合类,山东,351.4,-0.98,-1.9,-3.85,0.36,0.74
600986,科达股份,互联网,山东,29.5,3.89,7.6,10.32,,4.23
000989,九 芝 堂,中成药,湖南,22.45,7.81,11.94,16.56,,8.39
300518,盛讯达,软件服务,深圳,69.24,9.67,10.34,,1.82,4.17
002148,北纬科技,互联网,北京,45.34,2.2,4.42,7.51,2.66,6.87
002769,普路通,仓储物流,深圳,37.23,10.59,,,3.34,7.48
002556,辉隆股份,其他商业,安徽,32.29,3.95,4.64,4.71,1.87,4.05
600086,东方金钰,服饰,湖北,34.71,,7.7,8.71,4.33,6.43
600089,特变电工,电气设备,新疆,13.96,5.65,,9.78,,5.71
300198,纳川股份,塑料,福建,155.85,1.7,2.31,,-0.9,
000809,*ST新城,区域地产,辽宁,0.0,,-3.52,-7.7,-1.15,-2.7
002384,东山精密,通信设备,江苏,119.24,5.47,5.34,5.32,0.78,3.34
601186,中国铁建,建筑施工,北京,12.76,,,11.55,2.17,
000048,康达尔,饲料,深圳,0.0,2.01,4.09,0.82,-2.56,
600152,维科精华,纺织,浙江,73.01,-7.79,-12.08,-11.33,-2.38,6.45
600695,绿庭投资,多元金融,上海,223.45,-1.78,0.5,7.13,3.8,
600648,外高桥,园区开发,上海,37.07,3.97,6.71,,0.98,
002817,黄山胶囊,化学制药,安徽,62.49,9.78,12.88,13.58,,4.28
002188,巴士在线,广告包装,浙江,164.63,0.61,,4.58,0.19,1.01
002767,先锋电子,电器仪表,浙江,117.32,3.09,5.2,,1.09,2.44
601098,中南传媒,出版业,湖南,16.05,7.13,9.97,,2.73,6.79
002413,雷科防务,通信设备,江苏,129.02,2.03,,,,1.45
600055,万东医疗,医疗保健,北京,140.51,,,4.49,0.13,1.68
002233,塔牌集团,水泥,广东,19.73,2.52,5.17,10.1,2.86,6.55
000090,天健集团,建筑施工,深圳,20.31,2.92,,,,5.34
000798,中水渔业,渔业,北京,577.98,-4.46,-6.87,,-0.66,0.38
600967,内蒙一机,运输设备,内蒙,58.4,-1.71,-1.44,8.52,0.96,2.67
000042,中洲控股,全国地产,深圳,38.24,0.47,1.47,,0.44,2.54
002301,齐心集团,文教休闲,深圳,51.4,4.05,,8.88,2.33,6.3
000587,金洲慈航,批发业,黑龙江,22.23,6.26,8.84,12.83,,4.27
000400,许继电气,电气设备,河南,54.45,1.73,3.82,13.02,0.7,2.25
300182,捷成股份,软件服务,北京,23.32,5.96,,12.59,1.32,5.66
600759,洲际油气,石油开采,海南,0.0,,0.17,,0.23,
002217,合力泰,元器件,山东,34.81,5.49,,,2.28,5.52
000513,丽珠集团,中成药,广东,26.85,8.95,13.25,15.48,4.14,7.42
600728,佳都科技,软件服务,广东,273.29,0.03,0.04,4.36,0.45,1.13
000563,陕国投Ａ,多元金融,陕西,32.35,3.7,4.61,6.79,,3.45
002329,皇氏集团,乳制品,广西,43.82,3.83,5.0,,0.61,3.21
300268,佳沃股份,农业综合,湖南,0.0,-2.55,-4.05,2.83,,-2.88
002281,光迅科技,通信设备,湖北,47.64,,7.78,10.48,3.34,
002064,华峰氨纶,化纤,浙江,24.21,-13.13,-11.42,-9.53,,6.19
600241,时代万恒,商贸代理,辽宁,0.0,,,,,-0.28
000505,珠江控股,房产服务,海南,137.0,nan,nan,nan,,23.37
600467,好当家,渔业,山东,61.46,1.29,0.75,,,1.47
600622,嘉宝集团,区域地产,上海,29.86,2.84,3.58,,2.76,
600589,广东榕泰,塑料,广东,39.43,2.01,2.81,,0.97,2.16
000863,三湘印象,区域地产,上海,54.34,13.7,,,1.33,1.45
600354,敦煌种业,种植业,甘肃,12.35,-9.42,-16.64,-24.88,-4.87,
002496,辉丰股份,农药化肥,江苏,17.46,,4.26,,4.21,6.56
600050,中国联通,电信运营,上海,98.16,0.57,0.62,0.2,,1.0
600679,上海凤凰,文教休闲,上海,109.71,1.39,2.78,4.25,,3.34
600641,万业企业,区域地产,上海,3.67,1.67,5.66,17.77,,
000520,长航凤凰,水运,湖北,144.53,-6.37,-1.25,3.72,,
600275,*ST昌鱼,农业综合,湖北,0.0,,-13.29,,-5.01,-11.51
000037,深南电A,火力发电,深圳,0.0,-9.29,,,,-1.17
002541,鸿路钢构,钢加工,安徽,27.85,3.61,,4.89,1.24,2.86
600821,津劝业,百货,天津,0.0,0.34,,-17.82,,-17.19
300006,莱美药业,化学制药,重庆,66.01,1.95,2.83,0.41,1.34,2.64
000652,泰达股份,批发业,天津,111.55,,2.24,8.3,-0.77,0.99
000502,绿景控股,医疗保健,广东,0.0,-13.75,-21.27,16.36,-10.54,-20.26
601228,广州港,港口,广东,60.63,,nan,6.9,1.5,3.25
002370,亚太药业,化学制药,浙江,41.21,7.9,10.48,,2.12,
300080,易成新能,半导体,河南,0.0,,0.19,0.64,0.05,-7.06
600702,沱牌舍得,白酒,四川,102.97,,2.41,3.51,1.74,2.66
000833,贵糖股份,造纸,广西,86.24,,-0.2,1.47,,1.26
600675,中华企业,区域地产,上海,16.82,-2.32,10.63,21.94,0.36,11.04
600095,哈高科,区域地产,黑龙江,0.0,-1.25,-1.63,2.13,-1.08,
300122,智飞生物,生物制药,重庆,118.75,0.48,0.27,1.3,,
002249,大洋电机,电气设备,广东,68.86,2.63,3.84,6.66,,1.67
002586,围海股份,建筑施工,浙江,227.9,0.86,1.76,5.76,-0.08,0.7
002801,微光股份,电气设备,浙江,43.4,10.73,13.36,17.21,2.98,7.16
002034,美 欣 达,纺织,浙江,449.33,1.22,,2.76,0.38,
600800,天津磁卡,综合类,天津,0.0,,-66.41,17.84,-2.4,-32.49
002715,登云股份,汽车配件,广东,582.01,,0.75,1.83,0.47,
600518,康美药业,中成药,广东,22.98,9.06,11.55,14.88,,7.9
002599,盛通股份,广告包装,北京,79.93,2.16,3.02,,0.29,2.63
600270,外运发展,仓储物流,北京,12.98,6.73,9.87,13.31,,8.27
002320,海峡股份,水运,海南,28.6,,6.21,,,5.09
600371,万向德农,种植业,黑龙江,56.67,7.29,,13.59,2.58,5.84
000610,西安旅游,旅游服务,陕西,0.0,0.47,,,-0.58,-0.91
300134,大富科技,通信设备,深圳,0.0,1.93,1.94,3.72,,-1.53
600377,宁沪高速,路桥,江苏,12.94,,11.05,16.06,3.88,8.2
000890,法 尔 胜,钢加工,江苏,52.46,3.18,10.55,10.91,1.05,3.53
000782,美达股份,化纤,广东,254.49,-1.75,,-6.69,,0.86
600039,四川路桥,建筑施工,四川,23.45,3.7,6.45,11.24,0.96,3.82
000538,云南白药,中成药,云南,28.6,,16.35,20.03,,9.48
600533,栖霞建设,区域地产,江苏,49.99,,1.17,,-0.43,
600767,*ST运盛,医疗保健,上海,0.0,-10.62,-16.49,-22.0,-4.66,-15.2
600382,广东明珠,商贸代理,广东,20.12,4.53,5.32,6.14,1.35,
000017,深中华A,文教休闲,深圳,0.0,,,19.93,1.47,
600200,江苏吴中,综合类,江苏,78.15,0.26,3.63,nan,,2.23
002721,金一文化,服饰,北京,139.05,2.45,3.9,8.15,1.33,1.5
002786,银宝山新,专用机械,深圳,89.53,4.6,6.83,,0.77,2.86
601328,交通银行,银行,上海,5.99,6.91,,12.22,3.03,6.4
000007,全新好,酒店餐饮,深圳,129.4,-7.49,1.77,19.13,0.07,
002050,三花智控,机械基件,浙江,34.91,,13.64,17.24,3.16,9.49
000008,神州高铁,运输设备,北京,231.8,1.25,,9.37,,0.65
000620,新华联,全国地产,北京,39.03,1.78,2.68,,,2.98
000601,韶能股份,水力发电,广东,12.73,9.04,,,2.88,7.34
600272,开开实业,中成药,上海,101.65,2.45,,4.1,1.16,3.34
600843,上工申贝,纺织机械,上海,29.7,5.54,8.49,7.81,3.1,
002518,科士达,电器仪表,深圳,35.81,6.37,,,,7.38
002778,高科石化,石油加工,江苏,77.06,2.93,4.33,5.81,1.34,2.59
000517,荣安地产,区域地产,浙江,15.29,0.5,0.57,4.1,,
600057,象屿股份,仓储物流,福建,20.74,,,6.79,2.04,3.96
600319,亚星化学,化工原料,山东,221.5,nan,nan,-18.84,2.78,67.24
300309,吉艾科技,专用机械,北京,189.52,-0.62,,-37.25,1.43,2.16
000876,新 希 望,饲料,四川,13.83,7.37,10.7,,3.03,
002310,东方园林,建筑施工,北京,59.34,4.65,7.94,18.13,-0.38,4.98
002584,西陇科学,化工原料,广东,133.5,,4.78,5.52,0.39,2.09
300554,三超新材,矿物制品,江苏,95.79,6.21,,18.43,,6.71
002138,顺络电子,元器件,深圳,50.81,7.16,10.75,,,6.31
600340,华夏幸福,区域地产,河北,9.13,18.91,21.83,29.54,6.07,
600696,*ST匹凸,区域地产,上海,225.67,,,-167.6,5.51,11.52
000959,首钢股份,普钢,北京,19.76,0.07,0.59,1.66,1.88,
300406,九强生物,生物制药,北京,35.68,9.99,,,,
000967,盈峰环境,电气设备,浙江,30.74,,3.23,7.22,1.96,
600498,烽火通信,通信设备,湖北,32.53,5.52,7.63,10.75,1.89,6.04
601318,中国平安,保险,深圳,11.17,11.6,15.7,17.36,5.8,10.6
002488,金固股份,汽车配件,浙江,0.0,-2.9,-3.61,-9.21,-2.03,-2.87
601336,新华保险,保险,北京,27.37,5.73,8.12,8.45,,5.29
600820,隧道股份,建筑施工,上海,19.95,4.25,,9.59,,4.26
600866,星湖科技,食品,广东,0.0,-1.75,1.44,,-2.45,
600816,安信信托,多元金融,上海,17.4,20.8,32.76,41.15,,11.76
600420,现代制药,化学制药,上海,23.37,6.47,,9.38,2.76,
600960,渤海活塞,汽车配件,山东,32.38,,,4.68,1.45,2.77
002056,横店东磁,元器件,浙江,45.17,,,11.81,1.56,5.44
600836,界龙实业,广告包装,上海,0.0,0.37,,,-0.62,-1.49
600976,健民集团,中成药,湖北,42.36,,,6.48,1.73,4.67
000659,*ST中富,广告包装,广东,246.73,-5.48,-7.85,-75.3,-2.28,2.13
300074,华平股份,通信设备,上海,310.68,0.57,0.92,6.48,-0.36,
002302,西部建设,水泥,新疆,0.0,1.91,4.45,7.64,,-0.43
002091,江苏国泰,商贸代理,江苏,24.83,8.61,,19.17,,6.02
002287,奇正藏药,中成药,西藏,49.35,9.69,,,3.92,9.46
600663,陆家嘴,园区开发,上海,33.69,6.59,,12.13,2.19,5.86
002209,达 意 隆,轻工机械,广东,0.0,-2.2,-4.04,-7.11,0.45,-1.48
002761,多喜爱,纺织,湖南,322.91,1.55,1.54,,0.65,1.05
002240,威华股份,家居用品,广东,557.02,,-4.28,1.68,0.12,0.55
300031,宝通科技,互联网,江苏,37.23,5.16,6.29,7.04,1.49,
600650,锦江投资,公共交通,上海,37.27,,,,2.25,3.87
600692,亚通股份,水运,上海,109.55,1.84,,7.72,1.58,3.34
600897,厦门空港,机场,福建,16.66,,10.37,12.62,3.04,6.58
002512,达华智能,元器件,广东,367.83,1.13,2.34,5.85,-0.8,0.99
600323,瀚蓝环境,水务,广东,17.98,5.78,9.43,11.04,2.69,6.31
300355,蒙草生态,环境保护,内蒙,24.8,,10.61,14.15,,13.15
600563,法拉电子,元器件,福建,34.14,8.98,,19.51,,9.54
600156,华升股份,纺织,湖南,0.0,-4.5,-5.63,1.35,-2.22,-4.79
002693,双成药业,化学制药,海南,0.0,-2.16,-27.32,,-1.59,-3.22
600868,梅雁吉祥,水力发电,广东,41.92,,3.4,3.15,nan,4.66
600439,瑞贝卡,服饰,河南,32.49,3.27,4.96,7.14,1.84,4.43
002678,珠江钢琴,文教休闲,广东,68.99,4.19,,,2.61,4.46
002515,金字火腿,食品,浙江,259.23,1.29,1.55,1.48,2.51,1.33
600108,亚盛集团,农业综合,甘肃,135.37,,1.16,1.59,0.41,0.74
600393,粤泰股份,全国地产,广东,9.99,1.54,1.61,,,17.25
300560,中富通,通信设备,福建,116.44,8.17,10.37,12.34,,5.45
002272,川润股份,机械基件,四川,534.89,0.31,0.66,1.25,,0.24
000068,华控赛格,元器件,深圳,0.0,-3.91,-5.21,1.61,-2.38,
600689,上海三毛,纺织,上海,45.05,-5.42,,24.49,,
300364,中文在线,出版业,北京,233.94,1.45,1.2,2.55,,0.85
002807,江阴银行,银行,江苏,26.68,4.89,6.75,9.92,,
601018,宁波港,港口,浙江,28.27,,5.56,,1.95,
000671,阳 光 城,区域地产,福建,50.66,1.41,,9.75,1.59,2.45
300055,万邦达,环境保护,北京,39.43,3.77,4.63,5.72,1.84,
600598,北大荒,种植业,黑龙江,19.84,,,,,8.73
002307,北新路桥,建筑施工,新疆,236.79,0.93,1.75,2.47,,0.97
600606,绿地控股,全国地产,上海,10.66,8.37,10.82,,4.66,7.95
600555,海航创新,旅游服务,海南,0.0,-1.05,-1.32,,,-6.0
002482,广田集团,装修装饰,深圳,32.87,2.79,,6.8,0.92,3.46
002354,天神娱乐,互联网,辽宁,18.37,4.01,6.65,10.24,,
600590,泰豪科技,电气设备,江西,68.06,1.01,,3.38,0.64,1.76
002455,百川股份,化工原料,江苏,55.68,3.74,7.52,9.68,2.21,6.74
600638,新黄浦,区域地产,上海,8.33,,3.67,,0.83,15.62
002536,西泵股份,汽车配件,河南,28.06,2.93,4.41,6.01,2.75,5.01
002592,八菱科技,汽车配件,广西,48.88,3.14,4.48,6.31,,3.75
600012,皖通高速,路桥,安徽,21.45,5.81,,11.16,3.33,5.91
300237,美晨科技,建筑施工,山东,26.95,,10.39,,2.8,8.03
300203,聚光科技,环境保护,浙江,75.15,3.56,10.23,15.87,0.54,3.65
300294,博雅生物,生物制药,江西,46.95,5.53,,13.74,3.17,7.28
000613,*ST东海A,旅游服务,海南,1065.34,,-2.19,,,2.29
600213,亚星客车,汽车整车,江苏,115.85,19.32,,,4.06,
300115,长盈精密,元器件,深圳,43.87,9.49,13.13,18.76,4.96,8.62
002547,春兴精工,通信设备,江苏,103.64,4.81,6.93,8.42,,1.4
600436,片仔癀,中成药,福建,38.45,9.38,14.64,16.2,6.28,11.68
000796,凯撒旅游,旅游服务,陕西,49.37,3.4,,,1.23,6.93
000584,哈工智能,化纤,江苏,109.91,,,,,2.59
002505,大康农业,农业综合,湖南,742.82,,0.41,1.32,0.92,0.22
002563,森马服饰,服饰,浙江,22.02,5.53,10.71,14.92,2.49,5.2
300335,迪森股份,供气供热,广东,40.46,2.74,6.52,,,
002755,东方新星,建筑施工,北京,679.17,-0.82,,0.91,-0.78,0.46
002746,仙坛股份,农业综合,山东,75.97,,,18.63,0.76,
002795,永和智控,机械基件,浙江,77.64,10.33,11.87,14.48,1.96,
002019,亿帆医药,化学制药,浙江,25.22,12.01,17.27,22.02,5.5,12.65
000005,世纪星源,房产服务,深圳,0.0,10.48,11.0,8.94,,
002628,成都路桥,建筑施工,四川,213.88,0.55,0.62,1.67,,0.54
002825,纳尔股份,化工原料,上海,88.09,10.31,15.46,,,3.43
002014,永新股份,塑料,安徽,25.49,5.26,,12.31,2.48,4.71
002839,张家港行,银行,江苏,37.77,4.73,,9.68,2.58,4.51
002713,东易日盛,装修装饰,北京,0.0,-1.4,,17.46,,-0.84
300027,华谊兄弟,影视音像,浙江,30.27,3.14,,8.45,-0.76,4.66
300249,依米康,专用机械,四川,119.14,1.23,3.09,,-1.13,2.5
600658,电子城,园区开发,北京,63.75,2.96,0.04,,0.33,1.19
000963,华东医药,化学制药,浙江,21.61,13.12,18.53,22.19,,13.54
600186,莲花健康,食品,河南,0.0,-6.3,-65.11,57.0,,
002028,思源电气,电气设备,上海,43.09,3.66,6.07,,0.41,
600630,龙头股份,纺织,上海,70.89,2.93,4.07,1.23,1.25,
600129,太极集团,中成药,重庆,93.98,,58.41,76.11,0.18,2.71
600125,铁龙物流,铁路,辽宁,43.41,2.56,,4.89,,3.6
000692,惠天热电,供气供热,辽宁,497.29,2.87,-3.43,3.75,,0.27
300180,华峰超纤,化纤,上海,91.61,2.14,3.31,,1.0,3.22
002133,广宇集团,全国地产,浙江,38.02,5.5,5.77,,,2.15
300400,劲拓股份,专用机械,深圳,62.65,5.14,7.59,12.84,,6.94
600764,中电广通,通信设备,北京,216.47,2.53,,1.47,2.71,
300382,斯莱克,专用机械,江苏,53.57,,,14.47,,4.29
002454,松芝股份,汽车配件,上海,26.71,4.4,6.14,8.91,,4.03
600477,杭萧钢构,钢加工,浙江,25.87,12.65,16.89,24.08,,15.4
601021,春秋航空,空运,上海,25.03,10.76,,13.74,4.06,7.33
600867,通化东宝,生物制药,吉林,40.05,12.04,,20.78,5.2,9.9
600503,华丽家族,区域地产,上海,109.06,,3.4,3.49,2.04,1.49
600075,新疆天业,化工原料,新疆,13.52,11.56,16.61,,3.98,8.5
002664,信质电机,汽车配件,浙江,44.18,7.56,11.35,14.53,3.3,
